WORKORDER_BASE_ID,WORKORDER_LOT_ID,Start Part,Final Part,Start Thickness,Start Width,Start Temper,Start Surface Finish,Start Stock UM,Start Qty on hand,Start Qty on order,Final Thickness,Final Width,Final Temper,Final Surface Finish,Final Stock UM,Final Qty on hand,Final Qty on order,Product Code,Customer,Alloy,R1 Mill,R1 CR %,R1 Thick,R2 Mill,R2 CR %,R2 Thick,R3 Mill,R3 CR %,R3 Thick,R4 Mill,R4 CR %,R4 Thick,R5 Mill,R5 CR %,R5 Thick
105508,100,800263,105508,.020,10.500,ANN,2B,LB,11679.0,68000.0,.004,5.250,ANN,2B,LB,0.0,0.0,RESISTOR,"VISHAY DALE ELECTRONICS, INC.",EVANOHM R,M 12 MILL GRP,80.0,0.004,,,,,,,,,,,,
105508,101,500001,105508,.0089,10.4375,"ANN (R/F .020"")",2B,LB,24.0,0.0,.004,5.250,ANN,2B,LB,0.0,0.0,RESISTOR,"VISHAY DALE ELECTRONICS, INC.",EVANOHM R,M 12 MILL GRP,55.0561797752809,0.004,,,,,,,,,,,,
105513,100,628136,105513,.040,9.000,ANN,2B,LB,0.0,1200.0,.018,2.000,CR 55%,,LB,0.0,0.0,MISC,HYDRA-ELECTRIC COMPANY,PRECISION C,M 12 MILL #2,54.999549995499954,0.0180001800018,,,,,,,,,,,,
105522,100,667691,105522,.010,12.500,ANN,2B,LB,5099.0,-224.0,.00213,12.000,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MINCO,CU-NI 715,M 14 MILL,78.6998381187697,0.002130016188123,,,,,,,,,,,,
105524,100,800482,105524,.004,11.000,CR,2B,LB,0.0,0.0,.004,11.000,CR,2B,LB,0.0,0.0,MISC,CARPENTER TECHNOLOGY,HIPERCO 50,,,,,,,,,,,,,,,
105529,100,694234,105529,.047,12.625,ANN,2B,LB,0.0,0.0,.030,2.250,ANN,SB,LB,0.0,0.0,MED: IMPLANT,NATIONAL MANUFACTURING,TI-GR 1,M 12 MILL #2,36.17157081764218,0.0299993617157081,,,,,,,,,,,,
105529,101,694231,105529,.047,15.500,ANN,2B,LB,588.0,0.0,.030,2.250,ANN,SB,LB,0.0,0.0,MED: IMPLANT,NATIONAL MANUFACTURING,TI-GR 1,M 12 MILL #2,36.17157081764218,0.0299993617157081,,,,,,,,,,,,
105564,102,302001,105564,.0007,11.000,CR,2B,LB,7.1,0.0,.0007,11.000,ANN,,FT,0.0,0.0,MISC,MARUBENI-ITOCHU STEEL AMERICA,TI-GR 1,,,,,,,,,,,,,,,
105569,100,301370,105569,.002,12.000,ANN,2B,LB,0.0,0.0,.002,.500,ANN,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER,SS 304,,,,,,,,,,,,,,,
199993,999,300361,199993,.010,4.625,CR,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,,CONSTANTAN,M 12 MILL GRP,80.0,0.002,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL #1,25.92592592592593,0.0002000002000002,,,,,,
199998,999,626152,199998,.045,10.500,ANN,2B,LB,5066.0,7000.0,.043,6.300,ANNEALED,2B,LB,0.0,0.0,MED: INSTRUMENT,EDWARD LIFE SCIENCE,MP35N LTI,M Z-HIGH MILL,28.330824912205266,0.0322511287895076,,,,,,,,,,,,
500495A,100,800495,500495A,.020,13.500,ANN,,LB,0.0,0.0,.0014,4.375,CR,2B,LB,13.0,0.0,IP,STRAINTEC / STRAIN GAGE I.P. HEAT# 12612,CONSTANTAN,M 12 MILL GRP,80.0,0.004,M 12 MILL GRP,64.99947499212487,0.001400021000315,,,,,,,,,
513529,100,800131,513529,.060,13.000,ANN,2B,LB,0.0,0.0,.01,13,ANN,2B,LB,0.0,0.0,IP CSM,HPM / BRAXTON MFG. 304 ESR,SS 304LHNESR,M Z-HIGH MILL,50.0,0.03,M Z-HIGH MILL,46.66666666666666,0.016,M Z-HIGH MILL,37.5,0.01,,,,,,
532615,101,800072,532615,.0125,12,ANN,,LB,0.0,0.0,.0045,12.000,CR,2B,LB,0.0,0.0,IP CSM,HPM/SENIOR AEROSPACE,HPM® 718,M 12 MILL GRP,28.00057599539203,0.0089999280005759,,,,,,,,,,,,
553657,100,800274,553657,.020,14.17,ANN,2B,LB,0.0,0.0,.002,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / CSM - HBM,CONSTANTAN,M Z-HIGH MILL,80.0,0.004,M Z-HIGH MILL,50.0,0.002,,,,,,,,,
553657A,100,800076B,553657A,.01,4.75,ANN,2B,LB,0.0,0.0,.002,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / CSM - HBM,CONSTANTAN,M 12 MILL #2,80.0,0.002,,,,,,,,,,,,
553795,100,800008A,553795,.002,4.375,ANN,2B,LB,4.0,0.0,.000145,4,ANN,2B,FT,0.0,0.0,IP CSM,HPM / FLINTEC,CONSTANTAN,M 12 MILL GRP,30.00139997200057,0.0013999720005599,F FOIL MILL GRP,82.85704489739942,0.0002399965715049,F FOIL MILL #1,39.58434026099565,0.0001449955120257,,,,,,
556660,101,800088,556660,.060,4.000,ANN,2B,LB,0.0,0.0,.002,.3937,CR,2B (MIRROR),LB,0.0,0.0,IP CSM,HPM / OAK RIDGE NATIONAL LAB,NI-13AT%CR,M 12 MILL #2,83.33333333333333,0.01,M 12 MILL #2,80.0,0.002,,,,,,,,,
558248,100,800062,558248,.010,4.625,ANN,2B,LB,0.0,0.0,.001,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / HBMS MODCO,MODCO,M 12 MILL GRP,80.0,0.002,,,,,,,,,,,,
558248A,100,800062A,558248A,.010,4.625,ANN,2B,LB,0.0,0.0,.001,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / HBMS MODCO,MODCO,M 12 MILL GRP,80.0,0.002,,,,,,,,,,,,
558248C,100,800054A,558248C,.010,4.625,ANN,2B,LB,0.0,0.0,.001,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / CSM - HBM MODCO # 010835,MODCO,M 12 MILL GRP,80.0,0.002,,,,,,,,,,,,
574665A,100,800473,574665A,.010,12.250,ANN,2B,LB,2024.0,0.0,.002,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / CSM - ROLLS ROYCE 404,HPM® 404,M 12 MILL GRP,80.0,0.002,,,,,,,,,,,,
578660,101,800089,578660,.060,4.000,ANN,2B,LB,0.0,0.0,.002,.3937,CR,2B (MIRROR),LB,0.0,0.0,IP CSM,HPM / OAK RIDGE NATIONAL LAB,NI-3AT%W,M 12 MILL #2,83.33333333333333,0.01,M 12 MILL #2,80.0,0.002,,,,,,,,,
578660,201,800089,578660,.060,4.000,ANN,2B,LB,0.0,0.0,.002,.3937,CR,2B (MIRROR),LB,0.0,0.0,IP CSM,HPM / OAK RIDGE NATIONAL LAB,NI-3AT%W,M 12 MILL #2,83.33333333333333,0.01,M 12 MILL #2,80.0,0.002,,,,,,,,,
592640,100,800117,592640,.077,8.000,ANN,2B ,LB,0.0,0.0,.003,7.500,ANN,2B,LB,0.0,0.0,IP CSM,HPM / ALLOYS INTERNATIONAL,,M Z-HIGH MILL,80.51935402177936,0.0150000974032298,M 12 MILL GRP,80.0,0.0030000194806459,,,,,,,,,
592640,101,800116,592640,.077,16.000,ANN,2B,LB,0.0,0.0,.003,7.500,ANN,2B,LB,0.0,0.0,IP CSM,HPM / ALLOYS INTERNATIONAL,,M Z-HIGH MILL,80.51935402177936,0.0150000974032298,M 12 MILL GRP,80.0,0.0030000194806459,,,,,,,,,
597055C,100,578085C,597055C,.050,3.375,ANN,2B,LB,0.0,0.0,.056,3.375,CR,AS BONDED,LB,0.0,0.0,IP CSM,HPM / TT&D TRIALS,80/20AL-NIW,,,,,,,,,,,,,,,
597115,100,597055,597115,.056,3.375,CR,AS BONDED,LB,0.0,0.0,.010,3,ANN,2B,LB,0.0,0.0,IP CSM,HPM / TT&D TRIALS,80/20AL-NIW,M 12 MILL GRP,46.42952804414206,0.0299994642952804,M 12 MILL GRP,66.66666666666666,0.0099998214317601,,,,,,,,,
597115A,100,597055A,597115A,.056,3.375,CR,AS BONDED,LB,0.0,0.0,.010,3,ANN,2B,LB,0.0,0.0,IP CSM,HPM / TT&D TRIALS,80/20AL-NIW,M 12 MILL GRP,46.42952804414206,0.0299994642952804,M 12 MILL GRP,66.66666666666666,0.0099998214317601,,,,,,,,,
597347,100,800022,597347,.002,4.250,CR,,LB,0.0,0.0,.0006,4.250,CR,2B,LB,0.0,0.0,IP CSM,HPM / MPD COMPONENTS,N 55,F FOIL MILL GRP,69.99969999699996,0.00060000600006,,,,,,,,,,,,
694132,100,694132A,694132,.025,12.625,ANN,2B,LB,0.0,0.0,.025,13.000,ANN,2B,LB,0.0,0.0,RM,,TI-GR 2,,,,,,,,,,,,,,,
694254,100,694254A,694254,.035 ,11.000,ANN,2B,LB,0.0,0.0,.035 ,11.000,ANN,2B,LB,0.0,0.0,RM W/ FRT,,TI-GR 1,,,,,,,,,,,,,,,
700018,100,600027,700018,.060 ,16.000,ANN,2B,LB,0.0,0.0,.060,8,ANN,2B,LB,0.0,0.0,IP,HPM / CME METALFORMING,SS 301HN,,,,,,,,,,,,,,,
701436,100,602028,701436,.060 ,14.500,ANN,2B,LB,0.0,0.0,.016,14.375,FH,2B,LB,0.0,0.0,IP,HPM / WISCONSIN KNIFE,SS 302,M Z-HIGH MILL,73.33333333333333,0.016,,,,,,,,,,,,
701568,101,702640,701568,.060,4.500,ANN,2B,LB,0.0,0.0,.0085,4.500,FH,2B,LB,0.0,0.0,IP,HPM / MOOG COMPONENTS GROUP,SS 302,M 12 MILL GRP,58.33333333333333,0.025,M 12 MILL GRP,29.198527329368464,0.0177003681676578,,,,,,,,,
701668,101,701622,701668,.004,13.250,CR,2B,LB,0.0,0.0,.001,13,FH,2B,LB,94.0,0.0,IP,HPM / PRECISION BRAND / DOVEE,SS 302,M 14 MILL,37.5,0.0025,M 14 MILL,60.0,0.001,,,,,,,,,
701668,102,701606,701668,.0054,13.25,SR,2B,LB,0.0,120.0,.001,13,FH,2B,LB,94.0,0.0,IP,HPM / PRECISION BRAND / DOVEE,SS 302,M 14 MILL,53.70370370370371,0.0025,M 14 MILL,60.0,0.001,,,,,,,,,
701668,103,702611B,701668,.004,13.25,CR,2B,LB,0.0,0.0,.001,13,FH,2B,LB,94.0,0.0,IP,HPM / PRECISION BRAND / DOVEE,SS 302,M 14 MILL,37.5,0.0025,M 14 MILL,60.0,0.001,,,,,,,,,
103000,100,794528,103000,.010,12.375,ANN,2B (RA 8 MAX.),LB,128.0,5689.0,.010,12.000,ANN,2B,FT,0.0,0.0,MISC,AVX CORPORATION,TI-GR 1,,,,,,,,,,,,,,,
103014,100,800276,103014,.010,12.000,ANN,2B,LB,0.0,0.0,.002,9.000,1/2 H ,2B,LB,0.0,0.0,CONNECTRS/ELECT,SPECIALTY TESTING & DEVELOPMENT INC,ALLOY C194,M 12 MILL GRP,74.50020399836802,0.0025499796001631,M 12 MILL #1,21.56862745098039,0.0019999840001279,,,,,,,,,
103017,101,102743,103017,.0002,4.000,CR,SG,FT,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,MICRO-FLEXITRONICS LTD,EVANOHM R,,,,,,,,,,,,,,,
103020,100,658154,103020,.020,7.750,ANN,2B,LB,0.0,98.0,.020,3.750,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,TECHNICAL MATERIALS INC,EVANOHM R,,,,,,,,,,,,,,,
103020,102,658161,103020,.020,10.500,ANN,2B,LB,11575.0,65402.0,.020,3.750,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,TECHNICAL MATERIALS INC,EVANOHM R,,,,,,,,,,,,,,,
103021,100,800277,103021,.002,3.250,ANN,2B,LB,0.0,0.0,.0005,3.000,ANN,2B,LB,0.0,0.0,MAGNETIC,"PWI, INC.",MOLY PERM,F FOIL MILL GRP,75.0,0.0005,,,,,,,,,,,,
103022,100,800278,103022,.003,3.250,ANN,2B,LB,0.0,0.0,.0022,.312,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,BRAXTON MANUFACTURING CO INC,CU-BE 3,M 12 MILL #1,26.664711058961583,0.0022000586682311,,,,,,,,,,,,
103058,100,800255,103058,.025,13.000,ANN,2B,LB,0.0,0.0,.004,.4724,ANN,2B ,LB,0.0,0.0,CONNECTRS/ELECT,SUPERPOWER INC,HPM® C-276,M 14 MILL,51.999231987711816,0.012000192003072,M 12 MILL GRP,66.66666666666666,0.004000064001024,,,,,,,,,
103061,100,705640,103061,.004,12.625,ANN,2B,LB,209.0,1492.0511,.002,3.250,ANN,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,KEARFLEX ENGINEERING COMPANY INC,SS 316L,M 12 MILL GRP,50.0,0.002,,,,,,,,,,,,
103062,100,753657J,103062,.002,4.375,ANN,2B,LB,0.0,18.96,.00015,4.000,CR,SG,FT,0.0,0.0,STR GAGE FOIL,FOREPLAN MACAO COMMERCIAL OFFSHORE LIMITED,CONSTANTAN,M 12 MILL GRP,24.99812495312384,0.0015000375009375,F FOIL MILL #1,86.000083999496,0.0002100039901073,F FOIL MILL GRP,28.57142857142857,0.0001500028500766,,,,,,
103063,101,301095,103063,.012,6.000,ANN,2B,LB,36.1,0.0,.005,2.250,FH,2B,FT,158.0,0.0,DIAPHRM/PRC CTL,SETRA SYSTEMS INC,SS 316L,M 12 MILL GRP,59.167006941608825,0.0048999591670069,,,,,,,,,,,,
103063,102,300227,103063,.005,2.250,FH,2B,LB,0.0,0.0,.005,2.250,FH,2B,FT,158.0,0.0,DIAPHRM/PRC CTL,SETRA SYSTEMS INC,SS 316L,,,,,,,,,,,,,,,
104552,100,300626,104552,.00276,12.348,ANN,2B,LB,20.0,0.0,.00276,12.348,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MICRO PARTS INC,TI-GR 1,,,,,,,,,,,,,,,
104563,100,615135,104563,.040 ,9.500,ANN,2B,LB,0.0,0.0,.016,1.750,CR,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,NAECO LLC,SS 455,M 12 MILL GRP,60.0,0.016,,,,,,,,,,,,
104564,100,753657G,104564,.002,4.375,ANN,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,SHENZHEN ANWAH FAR EAST I/E CO,CONSTANTAN,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL GRP,25.92592592592593,0.0002000002000002,,,,,,,,,
104565,100,301362,104565,.002,7.750,ANN,2B,LB,0.0,0.0,.00098,4.000,CR,2B,FT,0.0,0.0,X-RAY,POSI-MED LLC,HAVAR,M 12 MILL #1,50.99960799686397,0.0009800078400627,,,,,,,,,,,,
104566,100,301498,104566,.004,7.625,CR-80-85%,2B,LB,0.0,0.0,.004,7.625,80-85% CR,2B,FT,0.0,0.0,MISC,HOLLAND MORAN LTD,HAVAR,,,,,,,,,,,,,,,
104567,100,730610,104567,.00495,12.587,CR,2B,LB,0.0,0.0,.003937,.394,CR,2B,FT,0.0,0.0,CONNECTRS/ELECT,MGK COMPANY LTD,HPM C-276,M 12 MILL #2,19.1919191919192,0.004,,,,,,,,,,,,
104579,100,641177,104579,.035,13.500,ANN,2B,LB,0.0,864.0,.003,12.000,ANN,2B,LB,0.0,0.0,COMPUTER,VACCO INDUSTRIES,HPM 600,M 14 MILL,71.42857142857143,0.01,M 12 MILL GRP,69.99969999699996,0.0030000300003,,,,,,,,,
104588,100,301019,104588,.0003,4.375,CR - 80 PERCENT,2B,LB,0.0,0.0,.0003,4.000,CR,2B,FT,0.0,0.0,MED: IMPLANT,MICROTECH MEDICAL TECHNOLOGIES LTD,TI-GR 1,,,,,,,,,,,,,,,
104588,101,301019,104588,.0003,4.375,CR - 80 PERCENT,2B,LB,0.0,0.0,.0003,4.000,CR,2B,FT,0.0,0.0,MED: IMPLANT,MICROTECH MEDICAL TECHNOLOGIES LTD,TI-GR 1,,,,,,,,,,,,,,,
104588,102,301761,104588,.000295,4.000,P/CR,2B,LB,0.0,0.0,.0003,4.000,CR,2B,FT,0.0,0.0,MED: IMPLANT,MICROTECH MEDICAL TECHNOLOGIES LTD,TI-GR 1,,,,,,,,,,,,,,,
104590,100,794528,104590,.010,12.375,ANN,2B (RA 8 MAX.),LB,128.0,5689.0,.00295,12.000,ANN,2B,LB,0.0,0.0,DOME SWTCH/MEMB,AQUAMOST INC,TI-GR 1,M 12 MILL GRP,70.49973449761048,0.0029500265502389,,,,,,,,,,,,
104591,100,300932,104591,.00015,4.000,ANN,2B,LB,0.0,0.0,.00015,4.000,ANN,2B,FT,0.0,0.0,MISC,"ADASTRA TECHNOLOGIES, INC.",HAVAR,,,,,,,,,,,,,,,
104609,100,794548,104609,.008,12,ANN,2B,LB,280.0,39.0,.008,1.200,ANN,2B,LB,0.0,0.0,MED: IMPLANT,BRUNK INDUSTRIES INC,TI-GR 1,,,,,,,,,,,,,,,
104609,101,794565,104609,.008,12.365,ANN,BB,LB,0.0,0.0,.008,1.200,ANN,2B,LB,0.0,0.0,MED: IMPLANT,BRUNK INDUSTRIES INC,TI-GR 1,,,,,,,,,,,,,,,
104610,100,101382,104610,.010,.700,CR,2B,LB,0.0,0.0,.010,.700,CR,2B,FT,0.0,0.0,R&D,THE UNIVERSITY OF CHICAGO ,MP35N LTI,,,,,,,,,,,,,,,
104611,100,794580,104611,.006,12.375,ANN,2B,LB,0.0,821.0,.00197,4.331,ANN,2B,LB,0.0,0.0,SPEAKER DOME,OEB SRL,TI-GR 1,M 12 MILL #1,67.16682536034409,0.0019699904783793,,,,,,,,,,,,
104616,100,794580,104616,.006,12.375,ANN,2B,LB,0.0,821.0,.000492,11.811,FH,2B,FT,0.0,0.0,CONNECTRS/ELECT,APPLE INC,TI-GR 1,M 12 MILL GRP,75.00000000000001,0.0015,M 12 MILL #1,67.33307199790931,0.0004900039200313,,,,,,,,,
104616,101,694263,104616,.028,14.000,ANN,2B,LB,0.0,0.0,.000492,11.811,FH,2B,FT,0.0,0.0,CONNECTRS/ELECT,APPLE INC,TI-GR 1,M 14 MILL,57.14224488921271,0.0120001714310204,M 14 MILL,50.0,0.0060000857155102,M 14 MILL,75.0,0.0015000214288775,M 12 MILL #1,67.33307199790931,0.0004900109201873,,,
104617,100,753657Q,104617,.002,4.375,ANN,2B,LB,0.0,1.0,.00012,3.937,CR,SG,FT,0.0,0.0,STR GAGE FOIL,VEDA LTD,CONSTANTAN,M 12 MILL GRP,40.00119997600047,0.0011999760004799,F FOIL MILL #1,85.8332861109537,0.0001699971667252,F FOIL MILL GRP,29.41342556645725,0.0001199951766254,,,,,,
104617B,100,753657P,104617B,.002,4.375,ANN,2B,LB,6.0,0.0,.00012,3.937,CR,SG,FT,0.0,0.0,STR GAGE FOIL,VEDA LTD,CONSTANTAN,M 12 MILL GRP,40.00119997600047,0.0011999760004799,F FOIL MILL #1,85.8332861109537,0.0001699971667252,F FOIL MILL GRP,29.41342556645725,0.0001199951766254,,,,,,
104632,100,300938,104632,.0002,4.000,CR,2B,LB,1.0,0.0,.0002,4.000,CR,2B,FT,0.0,0.0,X-RAY,NATIONAL ELECTROSTATICS CORP,HAVAR,,,,,,,,,,,,,,,
104013,100,300219,104013,.004,1.500,ANN,2B,LB,0.0,0.0,.004,0.200,ANN,2B,LB,0.0,0.0,MED: INSTRUMENT,BOSTON SCIENTIFIC,SS 316L,,,,,,,,,,,,,,,
104014,100,694266,104014,.025 ,12.625,ANN,2B,LB,9834.0,83973.0,.014,1.500,ANN,2B,LB,0.0,0.0,MED: IMPLANT,"GREATBATCH, INC.",TI-GR 1,M 14 MILL,43.99955199641597,0.014000112000896,,,,,,,,,,,,
104022,100,301574,104022,.006,12.3125,ANN,2B,LB,0.0,0.0,.003937,5.906,ANN,2B,LB,0.0,0.0,MED: IMPLANT,KODENT INC BDA TMS,TI-GR 2,M 12 MILL #1,34.38320209973754,0.0039370078740157,,,,,,,,,,,,
104025,100,300616,104025,.0019,11.024,ANN,2B,LB,0.0,0.0,.0019,11.024,ANN,2B,EA,0.0,0.0,MED: IMPLANT,MICROTECH MEDICAL ,TI-GR 1,,,,,,,,,,,,,,,
701668,104,602180,701668,.035,13.500,ANN,2B,LB,16281.0,-4110.0,.001,13,FH,2B,LB,94.0,0.0,IP,HPM / PRECISION BRAND / DOVEE,SS 302,M Z-HIGH MILL,71.42857142857143,0.01,M Z-HIGH MILL,60.0,0.004,M 14 MILL,37.5,0.0025,M 14 MILL,60.0,0.001,,,
701668,199,702524,701668,.010,13.5,ANN,2B,LB,0.0,0.0,.001,13,FH,2B,LB,94.0,0.0,IP,HPM / PRECISION BRAND / DOVEE,SS 302,M 14 MILL,75.0,0.0025,M 14 MILL,60.0,0.001,,,,,,,,,
702524,100,602180,702524,.035,13.500,ANN,2B,LB,16281.0,-4110.0,.010,13.5,ANN,2B,LB,0.0,0.0,IP,HPM/DOVEE;PRECISION BRAND,SS 304,M Z-HIGH MILL,71.42857142857143,0.01,,,,,,,,,,,,
702602,100,602378,702602,.020,12.625,ANNEALED,2D,LB,0.0,0.0,.005,6.000,ANN,2B,LB,0.0,0.0,IP,HPM/BD,SS 304,M 12 MILL GRP,75.0,0.005,,,,,,,,,,,,
702610,100,602182,702610,.035,13.000,ANN,2B,LB,0.0,0.0,.004,13,FH,2B,LB,0.0,0.0,IP,HPM / WEISS-AUG STOCK.,SS 302,M Z-HIGH MILL,72.57117779362552,0.009600087772231,M Z-HIGH MILL,58.333333333333336,0.0040000365717629,,,,,,,,,
702668,100,602180,702668,.035,13.500,ANN,2B,LB,16281.0,-4110.0,.001,12.75,1/2H,2B,LB,470.0,0.0,IP,HPM / MERIAM INSTRUMENTS,SS 304,M Z-HIGH MILL,77.14285714285715,0.008,M 14 MILL,82.50004374989062,0.0013999965000087,M 14 MILL,28.57142857142857,0.0009999975000062,,,,,,
702668,101,702669,702668,.0014,12.750,ANN,2B,LB,0.0,375.0,.001,12.75,1/2H,2B,LB,470.0,0.0,IP,HPM / MERIAM INSTRUMENTS,SS 304,M 14 MILL,28.571428571428587,0.0009999999999999,,,,,,,,,,,,
702668,102,702548,702668,.0095,13.25,ANN,2B,LB,0.0,0.0,.001,12.75,1/2H,2B,LB,470.0,0.0,IP,HPM / MERIAM INSTRUMENTS,SS 304,M 14 MILL,85.26312686974077,0.0014000029473746,M 14 MILL,28.571428571428577,0.0010000021052675,,,,,,,,,
105532,101,300995,105532,.000125,3.500,CR,2B,LB,0.0,0.0,.000125,3.000,CR,,LB,0.0,0.0,MISC,PCPC DIRECT,MOLY PERM,,,,,,,,,,,,,,,
105534,100,753653P,105534,.002,4.375,CR,2B,LB,0.0,0.0,.0002,4.000,CR-90%,2B,FT,0.0,100.0,STR GAGE FOIL,FLINTEC INC,CONSTANTAN,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL GRP,25.92592592592593,0.0002000002000002,,,,,,,,,
105546,100,694309,105546,.040,12.625,ANN,2D,LB,0.0,0.0,.01181D,3.150,ANN,SB,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH,TI-GR 9,M 12 MILL #2,50.0,0.02,M 12 MILL #2,40.00119997600047,0.0119997600047999,,,,,,,,,
105546,101,792528,105546,.020,11.875,ANN,PICKLED,LB,0.0,0.0,.01181D,3.150,ANN,SB,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH,TI-GR 9,M 12 MILL #2,40.00119997600047,0.0119997600047999,,,,,,,,,,,,
105548,100,301918,105548,.0055,6.500,CR-25%,2B,LB,0.0,0.0,.0055,6.500,CR-25%,2B,LB,0.0,0.0,MED: IMPLANT,OSTEONIC CO LTD,MP35N LTI,,,,,,,,,,,,,,,
105551,100,794580,105551,.006,12.375,ANN,2B,LB,0.0,821.0,.00197,6.500,ANN,SB,EA,0.0,34975.0,MED: IMPLANT,MEIER,TI-GR 1,M 12 MILL #1,67.16682536034409,0.0019699904783793,,,,,,,,,,,,
105551,101,794620,105551,.004,12.375,ANN,2B,LB,0.0,1280.0,.00197,6.500,ANN,SB,EA,0.0,34975.0,MED: IMPLANT,MEIER,TI-GR 1,M 12 MILL #1,50.751046540261015,0.0019699581383895,,,,,,,,,,,,
105553,100,701582,105553,.007,13.50,CR,2B,LB,0.0,0.0,.002,11.000,1/2 H,2B,FT,0.0,0.0,MISC,THIN METAL PARTS,SS 302,M 14 MILL,49.99999999999999,0.0035,M 12 MILL GRP,42.85714285714287,0.002,,,,,,,,,
105561,100,730614,105561,.004,12.250,CR ,2B,LB,248.0,150.0,.004,7.200,ANN,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,ABB SpA,HPM C-276,,,,,,,,,,,,,,,
105563,100,702667,105563,.001,13.25,1/2H,2B,LB,160.0,1904.0,.001,"12.717""",1/2 H,2B,LB,0.0,0.0,CONNECTRS/ELECT,DARWIN PRECISIONS CORPORATION,SS 304,,,,,,,,,,,,,,,
199989,999,730654,199989,.00236,8.9995,"CR (R/F .00472"")",2B,LB,167.5,0.0,.00012,.472,CR,2B,LB,0.0,0.0,CONNECTRS/ELECT,,HPM C-276,M 12 MILL #2,49.153404179590176,0.0011999796613616,,,,,,,,,,,,
199992,999,794294,199992,.025,11.875,CR,2B,LB,0.0,0.0,.0010,6.000,CR,RA 15 MAX.,LB,0.0,0.0,MED: IMPLANT,ZOSANO PHARMA,TI-GR 2,M 14 MILL,50.0,0.0125,M 14 MILL,69.99969999699998,0.003750037500375,M 14 MILL,66.66666666666666,0.001250012500125,,,,,,
199999,999,705640,199999,.004,12.625,ANN,2B,LB,209.0,1492.0511,.00197,9.843,ANNEALED,2B,FT,0.0,0.0,MED: INSTRUMENT,CARBOFIX ORTHOPEDICS LTD.,SS 316L,M 14 MILL,69.99969999699996,0.00120001200012,M 12 MILL GRP,37.50000000000001,0.000750007500075,,,,,,,,,
507495,100,507494,507495,.0216,MW,1/4  H,2B,FT,597.0,0.0,.0216,MW,1/4  H,2B,LB,0.0,602.0,AEROSPACE,HPM / RIVERHAWK CO,SS 420ESR,,,,,,,,,,,,,,,
558088,100,800063,558088,.014,4.625,ANN,2B,LB,0.0,0.0,.01,4.625,ANN,2B,LB,0.0,0.0,IP CSM,HPM / HBMS MODCO,MODCO,M 12 MILL GRP,28.57142857142857,0.01,,,,,,,,,,,,
558243,100,800062B,558243,.010,4.625,ANN,2B,LB,250.0,0.0,.0008,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / CSM - HBM MODCO,MODCO,M 12 MILL GRP,84.0,0.0016,,,,,,,,,,,,
558248B,100,558088,558248B,.01,4.625,ANN,2B,LB,0.0,0.0,.001,4.375,ANN,2B,LB,0.0,0.0,IP CSM,HPM / HBMS MODCO,MODCO,M 12 MILL GRP,80.0,0.002,,,,,,,,,,,,
592635,100,800110,592635,.077,12.250,ANN,2B,LB,0.0,0.0,.003,11.75,ANN,2B,LB,0.0,0.0,IP CSM,HPM / ALLOYS INTERNATIONAL,,M Z-HIGH MILL,80.51935402177936,0.0150000974032298,M 12 MILL GRP,80.0,0.0030000194806459,,,,,,,,,
658161A,100,658161,658161A,.020,10.500,ANN,2B,LB,11575.0,65402.0,.020,10.500,ANN,2B,LB,0.0,0.0,RM,,EVANOHM R,,,,,,,,,,,,,,,
694266,100,694266A,694266,.025 ,12.625,ANN,2B,LB,0.0,0.0,.025 ,12.625,ANN,2B,LB,9834.0,83973.0,RM W/ FRT,,TI-GR 1,,,,,,,,,,,,,,,
